,GIS_ID_post,ADDRESS,num_condo_units,PID_prior,CM_ID_prior,ST_NUM_prior,ST_NAME_prior,UNIT_NUM_prior,ZIPCODE_prior,PTYPE_prior,LU_prior,LAND_VALUE_prior,BLDG_VALUE_prior,TOTAL_VALUE_prior,GROSS_TAX_prior,LAND_SF_prior,YR_BUILT_prior,YR_REMODEL_prior,GROSS_AREA_prior,LIVING_AREA_prior,NUM_FLOORS_prior,STRUCTURE_CLASS_prior,TT_RMS_prior,BED_RMS_prior,FULL_BTH_prior,HALF_BTH_prior,HEAT_TYP_prior,S_NUM_BLDG_prior,RES_UNITS_prior,COM_UNITS_prior,RC_UNITS_prior,PID_post,CM_ID_post,ST_NUM_post,ST_NAME_post,UNIT_NUM_post,ZIPCODE_post,PTYPE_post,LU_post,LAND_VALUE_post,BLDG_VALUE_post,TOTAL_VALUE_post,GROSS_TAX_post,LAND_SF_post,YR_BUILT_post,YR_REMODEL_post,GROSS_AREA_post,LIVING_AREA_post,NUM_FLOORS_post,STRUCTURE_CLASS_post,TT_RMS_post,BED_RMS_post,FULL_BTH_post,HALF_BTH_post,HEAT_TYP_post,R_EXT_CND_post,R_OVRALL_CND_post,R_INT_CND_post,S_NUM_BLDG_post,RES_UNITS_post,COM_UNITS_post,RC_UNITS_post,S_EXT_CND_post,prior_year,post_year,GIS_ID_prior,R_EXT_CND_prior,R_OVRALL_CND_prior,R_INT_CND_prior,S_EXT_CND_prior,CITY_post,BLDG_SEQ_post,NUM_BLDGS_post,LUC_post,LU_DESC_post,BLDG_TYPE_post,RES_FLOOR_post,CD_FLOOR_post,INT_COND_post,EXT_COND_post,OVERALL_COND_post,HLF_BTH_post,BDRM_COND_post,HEAT_TYPE_post,NUM_PARKING_post,CITY_prior,BLDG_SEQ_prior,NUM_BLDGS_prior,LUC_prior,LU_DESC_prior,BLDG_TYPE_prior,RES_FLOOR_prior,CD_FLOOR_prior,INT_COND_prior,EXT_COND_prior,OVERALL_COND_prior,HLF_BTH_prior,BDRM_COND_prior,HEAT_TYPE_prior,NUM_PARKING_prior,OBJECTID,LOC_ID,POLY_TYPE,MAP_NO,SOURCE,PLAN_ID,LAST_EDIT,BND_CHK,NO_MATCH,TOWN_ID,Shape_STArea__,Shape_STLength__,ShapeSTArea,ShapeSTLength
2091,1402715000_,35 BRADSHAW ST,6,1402715000_,,35,BRADSHAW ST,,02121_,111.0,R4,185900,301600,487500,5903.0,8990.0,1920.0,2000.0,7259.0,5185.0,2.5,D,,,,,,,,,,1402715000_,1402715000_,35,BRADSHAW ST,,02121_,995.0,CM,0,0,0,0.0,8990.0,1920.0,2000.0,0.0,0.0,3.0,D,,,,,,,,,,5.0,0.0,0.0,A,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2092,1404238010_,99 - 113 SHANDON RD,2,1404238010_,,99 - 113,SHANDON RD,,02124_,907.0,EA,1236662,4770001,6006663,0.0,49747.0,2007.0,,43894.0,37060.0,6.0,A,,,,,,,,,,1404238010_,,99 - 113,SHANDON RD,,02124_,907.0,EA,1453637,4768930,6222567,0.0,49747.0,2007.0,,43894.0,37060.0,6.0,A,,,,,,,,,,,,,,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2093,1404622000_,2 4 BAIRD ST,2,1404622000_,,2 4,BAIRD ST,,02124_,317.0,C,32600,26600,59200,1747.0,2859.0,1930.0,,600.0,600.0,1.0,C,,,,,,,,,,1404622000_,,2 4,BAIRD ST,,02124_,317.0,C,39100,30200,69300,185793.0,2859.0,1930.0,,600.0,600.0,1.0,C,,,,,,,,,,,,,,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2094,1405132000_,620 WALK HILL ST,3,1405132000_,,620,WALK HILL ST,,02126_,104.0,R2,129700,310700,440400,484440.0,4643.0,1953.0,2014.0,5268.0,3264.0,2.0,R,12.0,6.0,2.0,0.0,W,,,,,1405132000_,1405132000_,620,WALK HILL ST,,02126_,995.0,CM,0,0,0,0.0,4643.0,1953.0,2014.0,0.0,0.0,2.0,R,12.0,6.0,2.0,0.0,W,A,A,G,,2.0,0.0,0.0,A,2016,2017,1405132000_,A,A,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2095,1501281000_,209 A211 BOWDOIN ST,2,1501281000_,,209 A211,BOWDOIN ST,,02122_,31.0,RC,138700,352800,491500,1006887.0,2868.0,1910.0,1986.0,6412.0,4369.0,3.0,D,,,,,,,,,,1501281000_,,209 A211,BOWDOIN ST,,02122_,945.0,E,149700,143300,293000,0.0,2868.0,1910.0,1986.0,6412.0,4369.0,3.0,D,,,,,,,,,,,,,,2016,2017,1501281000_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2096,1502191000_,42 OLNEY ST,2,1502191000_,,42,OLNEY ST,,02121_,101.0,R1,136200,115100,251300,3043.0,11756.0,1920.0,0.0,3224.0,1652.0,1.5,R,6.0,3.0,1.0,1.0,W,,,,,1502191000_,,42,OLNEY ST,,02121_,109.0,R3,191100,375800,566900,623590.0,11756.0,2014.0,0.0,5760.0,3942.0,3.0,R,15.0,6.0,6.0,0.0,F,G,G,G,,,,,,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2097,1503021000_,29 HIGH ST,2,1503021000_,,29,HIGH ST,,02122_,985.0,E,474900,237600,712500,0.0,32523.0,1899.0,1991.0,5960.0,4131.0,2.5,D,,,,,,,,,,1503021000_,,29,HIGH ST,,02122_,985.0,E,542200,274700,816900,0.0,32523.0,1899.0,1991.0,5960.0,4131.0,2.5,D,,,,,,,,,,,,,,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2098,1600422000_,104 KING ST,4,1600422000_,,104,KING ST,,02122_,105.0,R3,135200,400700,535900,6489.0,4000.0,1905.0,2006.0,5159.0,3342.0,3.0,R,15.0,6.0,3.0,0.0,F,,,,,1600422000_,1600422000_,104,KING ST,,02122_,995.0,CM,0,0,0,0.0,4000.0,1905.0,2014.0,0.0,0.0,3.0,R,,,,,,,,,,3.0,0.0,0.0,A,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2099,1600424000_,96 KING ST,3,1600424000_,,96,KING ST,,02122_,105.0,R3,166200,507900,674100,741510.0,4000.0,1905.0,2010.0,5464.0,3558.0,3.0,R,14.0,6.0,6.0,0.0,F,,,,,1600424000_,1600424000_,96,KING ST,,02122_,995.0,CM,0,0,0,0.0,4000.0,1905.0,2010.0,0.0,0.0,3.0,R,14.0,6.0,6.0,0.0,F,A,A,G,,3.0,0.0,0.0,A,2016,2017,1600424000_,A,A,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,1600432000_,27 TRAIN ST,3,1600432000_,,27,TRAIN ST,,02122_,104.0,R2,143000,388100,531100,584210.0,5120.0,1935.0,2013.0,4071.0,2462.0,2.0,R,11.0,4.0,2.0,1.0,W,,,,,1600432000_,1600432000_,27,TRAIN ST,,02122_,995.0,CM,0,0,0,0.0,5120.0,1935.0,2013.0,0.0,0.0,2.0,R,11.0,4.0,2.0,1.0,W,A,A,G,,2.0,0.0,0.0,G,2016,2017,1600432000_,A,A,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2101,1600942000_,33 DIX ST,4,1600942000_,,33,DIX ST,,02122_,105.0,R3,174900,416200,591100,650210.0,3694.0,1905.0,0.0,6029.0,3981.0,3.0,R,18.0,9.0,3.0,0.0,F,,,,,1600942000_,1600942000_,33,DIX ST,,02122_,995.0,CM,0,0,0,0.0,3694.0,1905.0,2015.0,0.0,0.0,3.0,R,18.0,9.0,3.0,0.0,F,G,A,A,,3.0,0.0,0.0,G,2016,2017,1600942000_,G,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2102,1601035000_,376 380 CENTRE ST,3,1601035000_,,376 380,CENTRE ST,,02122_,112.0,A,587400,950100,1537500,18619.0,28970.0,1925.0,1999.0,6832.0,5124.0,3.0,D,,,,,,,,,,1601035000_,,376 380,CENTRE ST,,02122_,112.0,A,513800,1430200,1944000,2138400.0,28970.0,1925.0,1999.0,6832.0,5124.0,3.0,D,,,,,,,,,,,,,,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2103,1601187000_,55 WHITTEN ST,4,1601187000_,,55,WHITTEN ST,,02122_,105.0,R3,164790,417240,582030,640233.0,4323.0,1927.0,2014.0,6015.0,4089.0,3.0,R,18.0,9.0,6.0,0.0,W,,,,,1601187000_,1601187000_,55,WHITTEN ST,,02122_,995.0,CM,0,0,0,0.0,4323.0,1927.0,2014.0,0.0,0.0,,R,,,,,,,,,,3.0,0.0,0.0,A,2016,2017,1601187000_,A,A,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2104,1601410000_,129 A CENTRE ST,3,1601410000_,1601410000_,129 A,CENTRE ST,,02124_,995.0,CM,0,0,0,0.0,6314.0,1900.0,2003.0,0.0,0.0,3.0,R,,,,,,,2.0,0.0,0.0,1601410000_,1601410000_,129 A,CENTRE ST,,02124_,995.0,CM,0,0,0,0.0,6314.0,1900.0,2015.0,0.0,0.0,3.0,R,,,,,,,,,,2.0,0.0,0.0,A,2016,2017,1601410000_,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105,1601889000_,50 ROSEMONT ST,4,1601889000_,,50,ROSEMONT ST,,02122_,105.0,R3,144100,387700,531800,6440.0,3763.0,1930.0,0.0,6244.0,4143.0,3.0,R,15.0,6.0,3.0,0.0,W,,,,,1601889000_,1601889000_,50,ROSEMONT ST,,02122_,995.0,CM,0,0,0,0.0,3763.0,1930.0,2014.0,0.0,0.0,3.0,R,,,,,,,,,,3.0,0.0,0.0,G,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106,1602096000_,496 ASHMONT ST,2,1602096000_,,496,ASHMONT ST,,02122_,104.0,R2,122800,376500,499300,6046.0,3715.0,1920.0,2013.0,6069.0,3213.0,2.0,R,13.0,4.0,3.0,0.0,W,,,,,1602096000_,1602096000_,496,ASHMONT ST,,02122_,995.0,CM,0,0,0,0.0,3715.0,1920.0,2013.0,0.0,0.0,3.0,R,,,,,,,,,,2.0,0.0,0.0,G,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2107,1602287000_,14 N MUNROE TE,4,1602287000_,,14,N MUNROE TE,,02122_,105.0,R3,151000,329100,480100,528110.0,3746.0,1910.0,0.0,4986.0,3366.0,3.0,R,15.0,6.0,3.0,0.0,W,,,,,1602287000_,1602287000_,14,N MUNROE TE,,02122_,995.0,CM,0,0,0,0.0,3746.0,1910.0,2015.0,0.0,0.0,3.0,R,15.0,6.0,3.0,3.0,W,A,A,G,,3.0,0.0,0.0,A,2016,2017,1602287000_,F,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2108,1602304000_,35 N MUNROE TE,2,1602304000_,,35,N MUNROE TE,,02122_,104.0,R2,159495,429753,589248,7135.0,6424.0,1900.0,2012.0,6243.0,4043.0,2.5,R,13.0,6.0,2.0,0.0,W,,,,,1602304000_,1602304000_,35,N MUNROE TE,,02122_,995.0,CM,0,0,0,0.0,6424.0,1900.0,2014.0,0.0,0.0,3.0,R,,,,,,,,,,2.0,0.0,0.0,G,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2109,1602427000_,17 TOLMAN ST,4,1602427000_,1602427000_,17,TOLMAN ST,,02122_,995.0,CM,0,0,0,0.0,9312.0,1905.0,2008.0,0.0,0.0,3.0,R,,,,,,,3.0,0.0,0.0,1602427000_,1602427000_,17,TOLMAN ST,,02122_,995.0,CM,0,0,0,0.0,9312.0,1905.0,2008.0,0.0,0.0,3.0,R,,,,,,,,,,3.0,0.0,0.0,G,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110,1602511000_,64 TOLMAN ST,4,1602511000_,,64,TOLMAN ST,,02122_,104.0,R2,136100,279500,415600,457160.0,4190.0,1905.0,2003.0,3994.0,2328.0,2.0,R,10.0,4.0,2.0,0.0,W,,,,,1602511000_,1602511000_,64,TOLMAN ST,,02122_,995.0,CM,0,0,0,0.0,4190.0,1905.0,2003.0,0.0,0.0,2.0,R,10.0,4.0,2.0,0.0,W,A,A,A,,3.0,0.0,0.0,A,2016,2017,1602511000_,A,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2111,1602662000_,35 PORT NORFOLK ST,3,1602662000_,,35,PORT NORFOLK ST,,02122_,104.0,R2,149500,247200,396700,436370.0,5000.0,1900.0,1940.0,4078.0,2462.0,2.0,R,10.0,3.0,2.0,0.0,W,,,,,1602662000_,1602662000_,35,PORT NORFOLK ST,,02122_,995.0,CM,0,0,0,0.0,5000.0,1900.0,2015.0,0.0,0.0,2.0,R,10.0,5.0,5.0,2.0,F,G,G,G,,2.0,0.0,0.0,G,2016,2017,1602662000_,A,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2112,1602745020_,2 WOODWORTH ST,5,1602745020_,,2,WOODWORTH ST,,02122_,111.0,R4,68200,1200200,1268400,15360.0,5589.0,0.0,,7242.0,5228.0,3.0,D,,,,,,,,,,1602745020_,1602745020_,2,WOODWORTH ST,,02122_,995.0,CM,0,0,0,0.0,5589.0,1912.0,,0.0,0.0,3.0,D,,,,,,,,,,4.0,0.0,0.0,G,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2113,1602779000_,15 19 TAYLOR ST,4,1602779000_,,15 19,TAYLOR ST,,02122_,105.0,R3,172600,311300,483900,5860.0,5969.0,2012.0,,7242.0,4896.0,3.0,,18.0,6.0,6.0,3.0,F,,,,,1602779000_,1602779000_,15 19,TAYLOR ST,,02122_,995.0,CM,0,0,0,0.0,5969.0,2012.0,,0.0,0.0,3.0,,,,,,,,,,,3.0,0.0,0.0,F,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2114,1603884000_,8 NEWHALL ST,4,1603884000_,,8,NEWHALL ST,,02122_,105.0,R3,140100,334400,474500,521950.0,3400.0,1900.0,0.0,4623.0,3246.0,3.0,R,15.0,6.0,3.0,0.0,W,,,,,1603884000_,1603884000_,8,NEWHALL ST,,02122_,995.0,CM,0,0,0,0.0,3400.0,1900.0,0.0,0.0,0.0,3.0,R,15.0,6.0,3.0,0.0,W,A,A,A,,3.0,0.0,0.0,A,2016,2017,1603884000_,A,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2115,1603898025_,43 COFFEY ST,7,1603898025_,,43,COFFEY ST,,02122_,111.0,R4,143900,696100,840000,10172.0,9403.0,2013.0,,0.0,0.0,1.0,D,,,,,,,,,,1603898025_,1603898025_,43,COFFEY ST,,02122_,995.0,CM,0,0,0,0.0,9076.0,2013.0,,0.0,0.0,3.0,D,,,,,,,,,,6.0,0.0,0.0,G,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2116,1603898050_,45 COFFEY ST,7,1603898050_,,45,COFFEY ST,,02122_,111.0,R4,433900,158100,592000,651200.0,9130.0,2014.0,,9130.0,9130.0,3.0,D,,,,,,,,,,1603898050_,1603898050_,45,COFFEY ST,,02122_,995.0,CM,0,0,0,0.0,9130.0,2014.0,,0.0,0.0,3.0,D,,,,,,,,,,6.0,0.0,0.0,F,2016,2017,1603898050_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2117,1604215000_,38R MINOT ST,2,1604215000_,,38R,MINOT ST,,02122_,104.0,R2,179800,335700,515500,6242.0,10674.0,1993.0,1997.0,4422.0,2312.0,2.0,R,18.0,6.0,3.0,1.0,W,,,,,1604215000_,,38R,MINOT ST,,02122_,109.0,R3,195200,495800,691000,760100.0,10674.0,1993.0,1997.0,4422.0,2312.0,2.0,R,18.0,6.0,3.0,1.0,W,F,A,G,,,,,,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2118,1604233000_,10 CLOVER ST,4,1604233000_,,10,CLOVER ST,,02122_,105.0,R3,93670,398225,491895,541085.0,2769.0,1906.0,2014.0,5740.0,3900.0,3.0,R,15.0,6.0,3.0,0.0,F,,,,,1604233000_,1604233000_,10,CLOVER ST,,02122_,995.0,CM,0,0,0,0.0,2769.0,1906.0,2014.0,0.0,0.0,,R,,,,,,,,,,3.0,0.0,0.0,G,2016,2017,1604233000_,A,A,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2119,1604729000_,54 56 GRANITE AV,6,1604729000_,,54 56,GRANITE AV,,02124_,104.0,R2,176700,432900,609600,670560.0,5000.0,1940.0,2014.0,4658.0,2955.0,2.5,R,12.0,6.0,4.0,2.0,F,,,,,1604729000_,1604729000_,54 56,GRANITE AV,,02124_,995.0,CM,0,0,0,0.0,5000.0,1940.0,2014.0,0.0,0.0,2.5,R,12.0,6.0,4.0,2.0,F,A,G,G,,2.0,0.0,0.0,G,2016,2017,1604729000_,A,G,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120,1605017010_,2100 -2150 DORCHESTER AV,3,1605017010_,,2100 -2150,DORCHESTER AV,,02124_,305.0,C,11200000,36864000,48064000,1418849.0,510182.0,1953.0,2011.0,1.0,1.0,9.0,C,,,,,,,,,,1605017010_,,2100 -2150,DORCHESTER AV,,02124_,305.0,C,11200000,41318800,52518800,140802903.0,510182.0,1978.0,,175359.0,175359.0,4.0,B,,,,,,,,,,,,,,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2121,1605365000_,16 18 RICHVIEW ST,3,1605365000_,,16 18,RICHVIEW ST,,02124_,104.0,R2,129100,259400,388500,4704.0,4000.0,1928.0,0.0,3854.0,2236.0,2.0,R,11.0,4.0,2.0,0.0,W,,,,,1605365000_,1605365000_,16 18,RICHVIEW ST,,02124_,995.0,CM,0,0,0,0.0,4000.0,1928.0,0.0,0.0,0.0,3.0,R,,,,,,,,,,2.0,0.0,0.0,G,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2122,1700571000_,WHITFIELD ST,3,1700571000_,,,WHITFIELD ST,,02124_,130.0,RL,123800,0,123800,1499.0,13500.0,0.0,,0.0,0.0,,,,,,,,,,,,1700571000_,,,WHITFIELD ST,,02124_,109.0,R3,171200,950600,1121800,1233980.0,13500.0,2014.0,,4849.0,3197.0,2.5,,12.0,5.0,3.0,0.0,F,G,G,G,,,,,,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2123,1702483000_,10 UPLAND AV,7,1702483000_,,10,UPLAND AV,,02124_,105.0,R3,404500,630000,1034500,1137950.0,20234.0,1920.0,2014.0,11836.0,7540.0,3.0,R,22.0,6.0,5.0,0.0,F,,,,,1702483000_,1702483000_,10,UPLAND AV,,02124_,995.0,CM,0,0,0,0.0,20234.0,1920.0,2014.0,0.0,0.0,3.0,R,22.0,6.0,5.0,0.0,F,A,G,G,,3.0,0.0,0.0,A,2016,2017,1702483000_,A,G,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2124,1703732030_,64 -66 OLD MORTON ST,3,1703732030_,1703732030_,64 -66,OLD MORTON ST,,02126_,995.0,CM,0,0,0,0.0,7315.0,2006.0,,0.0,0.0,2.0,R,,,,,,,2.0,0.0,0.0,1703732030_,1703732030_,64 -66,OLD MORTON ST,,02126_,995.0,CM,0,0,0,0.0,7315.0,2006.0,,0.0,0.0,2.0,R,,,,,,,,,,2.0,0.0,0.0,G,2016,2017,1703732030_,,,,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2125,1703881000_,24 - 26 CEDAR ST,3,1703881000_,,24 - 26,CEDAR ST,,02126_,104.0,R2,147800,22600,170400,187440.0,8502.0,2014.0,,5410.0,3268.0,2.0,R,12.0,6.0,4.0,0.0,F,,,,,1703881000_,1703881000_,24 - 26,CEDAR ST,,02126_,995.0,CM,0,0,0,0.0,8502.0,2014.0,2015.0,0.0,0.0,2.0,R,12.0,6.0,4.0,0.0,F,G,G,G,,2.0,0.0,0.0,G,2016,2017,1703881000_,G,G,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2126,1704460000_,5 BAILEY ST,4,1704460000_,,5,BAILEY ST,,02124_,105.0,R3,166800,316500,483300,531630.0,6300.0,1905.0,0.0,5225.0,3471.0,3.0,R,15.0,6.0,3.0,0.0,W,,,,,1704460000_,1704460000_,5,BAILEY ST,,02124_,995.0,CM,0,0,0,0.0,6300.0,1905.0,0.0,0.0,0.0,3.0,R,15.0,6.0,3.0,0.0,W,A,A,A,,3.0,0.0,0.0,A,2016,2017,1704460000_,A,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2127,1800112001_,17 23 DR MARY M BEATTY CI,2,1800112001_,,17 23,DR MARY M BEATTY CI,,02126_,908.0,E,623800,1406700,2030500,0.0,63298.0,1970.0,,9616.0,9616.0,2.0,C,,,,,,,,,,1800112001_,,17 23,DR MARY M BEATTY CI,,02126_,908.0,E,696900,1615600,2312500,0.0,63298.0,1970.0,,9616.0,9616.0,2.0,C,,,,,,,,,,,,,,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2128,1800150000_,202 W SELDEN ST,3,1800150000_,,202,W SELDEN ST,,02126_,104.0,R2,96500,184000,280500,3396.0,4743.0,1900.0,1975.0,3938.0,2518.0,2.0,R,14.0,4.0,2.0,0.0,W,,,,,1800150000_,1800150000_,202,W SELDEN ST,,02126_,995.0,CM,0,0,0,0.0,4743.0,1900.0,1975.0,0.0,0.0,2.0,R,,,,,,,,,,2.0,0.0,0.0,A,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2129,1800967000_,37 BABSON ST,3,1800966000_,,37,BABSON ST,,02126_,316.0,C,72700,46300,119000,3512.0,7308.0,1986.0,1988.0,4000.0,4000.0,1.0,C,,,,,,,,,,1800967000_,,37,BABSON ST,,02126_,976.0,E,701400,583100,1284500,0.0,72969.0,1921.0,1960.0,1595.0,1595.0,1.0,D,,,,,,,,,,,,,,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130,1804396000_,21 RIVERSIDE SQ,3,1804396000_,,21,RIVERSIDE SQ,,02136_,105.0,R3,269200,312400,581600,639760.0,34980.0,1910.0,2010.0,5126.0,3298.0,3.0,R,16.0,5.0,3.0,0.0,F,,,,,1804396000_,,21,RIVERSIDE SQ,,02136_,109.0,R3,269200,667700,936900,992177.0,34980.0,1910.0,2010.0,5126.0,3298.0,3.0,R,16.0,5.0,3.0,1.0,F,A,A,A,,,,,,2016,2017,1804396000_,F,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2131,1804519000_,18 KITTREDGE ST,3,1804519000_,,18,KITTREDGE ST,,02131_,104.0,R2,96876,327366,424242,466666.0,4365.0,1910.0,2014.0,5093.0,3050.0,2.0,R,10.0,5.0,4.0,0.0,W,,,,,1804519000_,1804519000_,18,KITTREDGE ST,,02131_,995.0,CM,0,0,0,0.0,4365.0,1910.0,2015.0,0.0,0.0,,R,,,,,,,,,,2.0,0.0,0.0,G,2016,2017,1804519000_,G,G,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2132,1804543000_,41 ALBANO ST,2,1804543000_,,41,ALBANO ST,,02131_,130.0,RL,140200,0,140200,1697.0,11799.0,0.0,,0.0,0.0,,,,,,,,,,,,1804543000_,,41,ALBANO ST,,02131_,109.0,R3,183100,447400,630500,693550.0,11799.0,2014.0,,4379.0,2342.0,2.0,,7.0,4.0,2.0,1.0,F,G,G,G,,,,,,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2133,1804597000_,4 ALBANO ST,3,1804597000_,,4,ALBANO ST,,02131_,104.0,R2,157900,248900,406800,447480.0,5225.0,1900.0,0.0,4066.0,2580.0,2.0,R,11.0,5.0,2.0,0.0,W,,,,,1804597000_,1804597000_,4,ALBANO ST,,02131_,995.0,CM,0,0,0,0.0,5225.0,1900.0,0.0,0.0,0.0,,R,,,,,,,,,,2.0,0.0,0.0,A,2016,2017,1804597000_,A,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2134,1805080000_,4420 WASHINGTON ST,4,1805080000_,,4420,WASHINGTON ST,,02131_,105.0,R3,140100,260600,400700,4852.0,4056.0,1927.0,0.0,5272.0,3149.0,2.5,R,15.0,6.0,3.0,0.0,W,,,,,1805080000_,1805080000_,4420,WASHINGTON ST,,02131_,995.0,CM,0,0,0,0.0,4056.0,1927.0,2014.0,0.0,0.0,3.0,R,,,,,,,,,,3.0,0.0,0.0,A,2015,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2135,1805143000_,4446 - 444 WASHINGTON ST,4,1805143000_,,4446 - 444,WASHINGTON ST,,02131_,105.0,R3,160300,388800,549100,604010.0,4629.0,1910.0,0.0,5424.0,3740.0,3.0,R,15.0,6.0,3.0,0.0,W,,,,,1805143000_,1805143000_,4446 - 444,WASHINGTON ST,,02131_,995.0,CM,0,0,0,0.0,4629.0,0.0,,0.0,0.0,,R,,,,,,,,,,3.0,0.0,0.0,G,2016,2017,1805143000_,G,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2136,1805300000_,86 CORNELL ST,3,1805300000_,,86,CORNELL ST,,02131_,104.0,R2,161900,238100,400000,440000.0,6922.0,1920.0,2009.0,3342.0,2074.0,2.5,R,9.0,2.0,2.0,0.0,W,,,,,1805300000_,1805300000_,86,CORNELL ST,,02131_,995.0,CM,0,0,0,0.0,6922.0,1920.0,2009.0,0.0,0.0,2.5,R,9.0,2.0,2.0,0.0,W,A,A,A,,2.0,0.0,0.0,A,2016,2017,1805300000_,A,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
